YEAR,MONTH,DAY,HOUR,Clear Sky Surface Shortwave Downward Irradiance,All Sky Surface Shortwave Downward Irradiance,Temperature at 2 Meters (C),Wind Speed at 10 Meters (m/s), Relative Humidity at 2 Meters (%)
2018,7,18,19,0,0,31.05,4.22,60.96
2018,7,18,20,0,0,30.64,4.87,61.97
2018,7,18,21,0,0,30.05,5.19,64.28
2018,7,18,22,0,0,29.48,5.28,66.49
2018,7,18,23,0,0,28.98,5.46,68.36
2018,7,19,0,0,0,28.52,5.44,70.17
2018,7,19,1,0,0,28.07,5.26,72.14
2018,7,19,2,0,0,27.68,4.98,74.26
2018,7,19,3,0,0,27.34,4.63,76.38
2018,7,19,4,0,0,27.04,4.44,77.99
2018,7,19,5,12.27,10.88,26.92,4.51,78.4
2018,7,19,6,123.88,109.75,27.52,4.97,75.01
2018,7,19,7,313.52,250.95,28.9,6.04,68.07
2018,7,19,8,516.05,448.65,30.56,6.8,60.6
2018,7,19,9,689.25,638.88,32.05,6.65,55.11
2018,7,19,10,808.78,767.6,33.34,6.19,50.63
2018,7,19,11,861.1,702.08,34.2,5.9,47.54
2018,7,19,12,843.8,668.3,34.78,5.75,45.46
2018,7,19,13,757.65,572.92,35.04,5.5,44.49
2018,7,19,14,612.05,360.95,35.05,5.11,44.34
2018,7,19,15,423.08,218,34.59,4.65,46.01
2018,7,19,16,219.77,110.75,33.5,3.82,51.49
2018,7,19,17,54.2,32.92,31.81,3.41,60.58
2018,7,19,18,0,0,30.71,4.08,64.36
2018,7,19,19,0,0,30.01,4.9,66.34
2018,7,19,20,0,0,29.26,5.05,69.42
2018,7,19,21,0,0,28.73,4.91,71.5
2018,7,19,22,0,0,28.37,4.86,72.79
2018,7,19,23,0,0,28.06,4.91,74.03
2018,7,20,0,0,0,27.79,4.79,75.25
2018,7,20,1,0,0,27.51,4.49,76.67
2018,7,20,2,0,0,27.23,4.17,78.33
2018,7,20,3,0,0,26.96,3.89,79.81
2018,7,20,4,0,0,26.7,3.79,81.08
2018,7,20,5,12.68,9.75,26.6,3.77,81.61
2018,7,20,6,132.95,102.25,27.13,4.39,78.26
2018,7,20,7,332.55,222.57,28.14,5.48,72.79
2018,7,20,8,540.47,368.73,29.46,6.75,66.16
2018,7,20,9,716.8,499.02,30.79,7.3,60.02
2018,7,20,10,838.42,561.75,32.03,7.24,54.75
2018,7,20,11,892.2,619.65,33.06,6.88,50.52
2018,7,20,12,875.4,593.35,33.93,6.55,47.1
2018,7,20,13,788.35,484.5,34.41,6.38,44.98
2018,7,20,14,640.03,304.12,34.44,6.29,44.38
2018,7,20,15,446.77,223.98,34.17,5.92,45.07
2018,7,20,16,235.6,111.95,33.34,5.04,48.69
2018,7,20,17,57.7,31.77,31.77,4.31,56.03
2018,7,20,18,0,0,30.76,4.64,59.78
2018,7,20,19,0,0,30.42,5.63,60.13
2018,7,20,20,0,0,30.01,6.57,60.94
2018,7,20,21,0,0,29.49,6.84,62.67
2018,7,20,22,0,0,28.97,6.77,64.62
2018,7,20,23,0,0,28.51,6.68,66.46
2018,7,21,0,0,0,28.04,6.02,68.97
2018,7,21,1,0,0,27.58,5.36,71.85
2018,7,21,2,0,0,27.22,5.1,74.33
2018,7,21,3,0,0,26.95,5.28,76.1
2018,7,21,4,0,0,26.68,5.45,77.88
2018,7,21,5,13.25,7.7,26.51,5.45,79.21
2018,7,21,6,143.07,72.85,27.11,5.73,76.53
2018,7,21,7,352.77,165.07,28.42,6.09,69.65
2018,7,21,8,565.15,271.77,29.74,6.78,63.21
2018,7,21,9,742.12,356.9,30.92,7.29,58.4
2018,7,21,10,862.92,421.75,32.23,7.54,53.33
2018,7,21,11,915.33,502.95,33.43,7.5,48.98
2018,7,21,12,897.4,397.83,34.36,7.34,45.76
2018,7,21,13,808.78,411.02,34.98,7.21,43.73
2018,7,21,14,657.9,311.62,35.06,7.13,43.23
2018,7,21,15,459.62,231.9,34.76,7.01,44.03
2018,7,21,16,240.98,117.03,33.98,6.55,46.53
2018,7,21,17,57.72,33.1,32.46,5.33,52.73
2018,7,21,18,0,0,31.01,4.87,59.12
2018,7,21,19,0,0,30.41,5.28,61.3
2018,7,21,20,0,0,29.8,5.77,63.67
2018,7,21,21,0,0,29.2,5.87,66.44
2018,7,21,22,0,0,28.65,5.65,69.21
2018,7,21,23,0,0,28.14,5.38,71.92
2018,7,22,0,0,0,27.67,5.2,74.55
2018,7,22,1,0,0,27.25,5.14,76.8
2018,7,22,2,0,0,26.91,5.15,78.37
2018,7,22,3,0,0,26.6,4.99,79.51
2018,7,22,4,0,0,26.32,4.6,80.7
2018,7,22,5,13.15,10.15,26.2,4.43,80.92
2018,7,22,6,145.55,102.05,26.87,5.06,76.68
2018,7,22,7,358.45,256.65,28.33,6.31,68.4
2018,7,22,8,571.92,418.77,30.1,6.9,59.32
2018,7,22,9,749.3,561.75,31.84,6.54,52.24
2018,7,22,10,869.92,663.9,33.34,5.89,47.39
2018,7,22,11,922.22,711.45,34.68,5.49,43.32
2018,7,22,12,904.05,704.75,35.76,5.15,40.16
2018,7,22,13,814.47,565,36.5,4.68,37.92
2018,7,22,14,661.88,432.65,36.49,4.05,37.14
2018,7,22,15,461.27,279.65,35.85,3.11,38.31
2018,7,22,16,239.27,139.4,34.35,1.87,44.48
2018,7,22,17,56.7,31.92,32.24,1.48,58.22
2018,7,22,18,0,0,30.89,1.95,67.28
2018,7,22,19,0,0,30.2,2.56,69.98
2018,7,22,20,0,0,29.63,2.92,70.84
2018,7,22,21,0,0,29.28,2.9,71.04
2018,7,22,22,0,0,29,2.68,71.43
2018,7,22,23,0,0,28.76,2.49,71.51
2018,7,23,0,0,0,28.5,2.59,70.96
2018,7,23,1,0,0,28.25,2.98,70.11
2018,7,23,2,0,0,27.93,3.52,69.96
2018,7,23,3,0,0,27.55,3.82,70.95
2018,7,23,4,0,0,27.18,3.82,72.42
2018,7,23,5,12.88,10.15,27.04,3.9,72.98
2018,7,23,6,141.62,120.75,27.87,4.86,68.53
2018,7,23,7,350.65,271.73,29.09,6,63.29
2018,7,23,8,563.05,475.1,30.45,6.43,57.53
2018,7,23,9,740.2,637.67,31.85,6.05,52.65
2018,7,23,10,861.47,797.6,33.21,5.41,48.58
2018,7,23,11,922.28,791.5,34.36,4.9,45.21
2018,7,23,12,900.53,786.7,35.13,4.47,42.91
2018,7,23,13,809,725.15,35.43,4.08,41.89
2018,7,23,14,656.2,518,35.27,3.91,42.18
2018,7,23,15,456.33,306.77,34.98,3.78,42.88
2018,7,23,16,239.2,172,34.37,3.32,44.77
2018,7,23,17,57.75,40.33,32.87,1.95,54.39
2018,7,23,18,0,0,31.38,1.82,64.76
2018,7,23,19,0,0,30.55,2.24,69.08
2018,7,23,20,0,0,29.79,2.85,72
2018,7,23,21,0,0,29.17,3.33,74.66
2018,7,23,22,0,0,28.66,3.61,76.9
2018,7,23,23,0,0,28.21,3.7,78.58
2018,7,24,0,0,0,27.83,3.71,79.79
2018,7,24,1,0,0,27.48,3.83,80.89
2018,7,24,2,0,0,27.22,3.86,81.64
2018,7,24,3,0,0,26.95,3.71,82.48
2018,7,24,4,0,0,26.74,3.64,82.65
2018,7,24,5,13.82,12.43,26.7,3.72,81.32
2018,7,24,6,156.95,142.68,27.5,4.57,74.74
2018,7,24,7,375.35,328.58,28.93,5.46,65.77
2018,7,24,8,587.72,509.33,30.72,5.82,57.29
2018,7,24,9,762.28,696.08,32.46,5.37,51.15
2018,7,24,10,880.33,844.6,33.9,4.76,46.92
2018,7,24,11,862.9,859.38,35.01,4.37,43.7
2018,7,24,12,913.25,874.15,35.65,4.01,41.65
2018,7,24,13,822.75,706.45,36.05,3.63,40.24
2018,7,24,14,670.5,506,36.16,3.07,39.5
2018,7,24,15,472.3,333.02,35.9,2.55,40.01
2018,7,24,16,252.85,180.93,35.02,2.41,43.4
2018,7,24,17,61.35,51.25,33.11,2.58,54.88
2018,7,24,18,0,0,31.5,3.73,62.64
2018,7,24,19,0,0,30.55,4.79,66.98
2018,7,24,20,0,0,29.75,4.87,71.94
2018,7,24,21,0,0,29.19,4.46,75.38
2018,7,24,22,0,0,28.7,4.27,77.77
2018,7,24,23,0,0,28.27,4.18,79.32
2018,7,25,0,0,0,27.98,4.07,79.96
2018,7,25,1,0,0,27.76,3.91,80.33
2018,7,25,2,0,0,27.52,3.95,80.99
2018,7,25,3,0,0,27.35,3.95,81.13
2018,7,25,4,0,0,27.24,3.76,80.65
2018,7,25,5,13.48,10.48,27.2,3.63,79.56
2018,7,25,6,154.43,127.53,27.7,4.13,75.03
2018,7,25,7,371.4,300.73,28.58,4.68,67.89
2018,7,25,8,583.47,496,29.64,5.06,60.95
2018,7,25,9,757.53,720.25,30.87,4.96,55.17
2018,7,25,10,875.05,834.12,32.13,4.55,50.78
2018,7,25,11,935.1,858.3,33.41,4.32,46.84
2018,7,25,12,915.2,682.17,34.5,4.26,43.6
2018,7,25,13,825.65,589.55,35.45,4.1,40.83
2018,7,25,14,673.22,443.67,36.17,3.82,38.66
2018,7,25,15,473,287.17,36.32,3.53,38.07
2018,7,25,16,250.57,155.02,35.62,3.13,40.05
2018,7,25,17,59.47,38.97,33.63,2.39,50.61
2018,7,25,18,0,0,31.74,3.16,60.23
2018,7,25,19,0,0,30.84,4.1,65.09
2018,7,25,20,0,0,30.15,4.44,69.71
2018,7,25,21,0,0,29.57,4.45,73.64
2018,7,25,22,0,0,29.06,4.19,77.33
2018,7,25,23,0,0,28.55,3.95,80.26
2018,7,26,0,0,0,28.09,4.09,82.01
2018,7,26,1,0,0,27.65,4.49,82.9
2018,7,26,2,0,0,27.21,5.02,83.48
2018,7,26,3,0,0,26.88,5.1,84.29
2018,7,26,4,0,0,26.63,4.89,85.04
2018,7,26,5,12.1,9.7,26.5,4.71,85.09
2018,7,26,6,133.93,114.2,27.05,4.67,81.04
2018,7,26,7,334.67,267.8,28.46,4.46,71
2018,7,26,8,540.35,482.2,30.15,4.38,61.33
2018,7,26,9,713.55,640.22,32.03,4.18,53.59
2018,7,26,10,830.8,779.67,33.78,3.97,47.57
2018,7,26,11,928.65,866.33,35.29,3.68,42.72
2018,7,26,12,904.7,794.75,36.43,3.19,38.9
2018,7,26,13,809.1,636.4,37.02,2.8,36.67
2018,7,26,14,651.88,475.48,36.45,2.71,38.19
2018,7,26,15,449.08,349.98,35.5,3.34,41.46
2018,7,26,16,230.77,176.3,34.24,4.09,46.61
2018,7,26,17,53.83,42.5,32.45,4.49,56.11
2018,7,26,18,0,0,31.09,4.52,64.03
2018,7,26,19,0,0,30.41,4.3,68.5
2018,7,26,20,0,0,29.84,4.18,72.07
2018,7,26,21,0,0,29.35,4.14,74.97
2018,7,26,22,0,0,28.94,3.93,77.08
2018,7,26,23,0,0,28.57,3.7,78.9
2018,7,27,0,0,0,28.3,3.51,79.84
2018,7,27,1,0,0,28.02,3.33,80.1
2018,7,27,2,0,0,27.7,3.31,80.11
2018,7,27,3,0,0,27.41,3.6,79.6
2018,7,27,4,0,0,27.12,3.82,78.94
2018,7,27,5,11.05,9.9,26.95,3.8,77.95
2018,7,27,6,119.95,96.4,27.65,4.49,72.33
2018,7,27,7,308.67,232.52,28.97,5.54,63.99
2018,7,27,8,510.95,388.4,30.63,5.93,56.39
2018,7,27,9,686.38,536.45,32.36,5.63,50.89
2018,7,27,10,808.62,644.88,33.91,5.01,46.75
2018,7,27,11,863.58,677.7,35.13,4.47,43.48
2018,7,27,12,845.58,672.6,35.93,3.9,41.02
2018,7,27,13,756.85,478.4,36.32,3.31,39.04
2018,7,27,14,606.25,332.92,36.35,2.71,38.1
2018,7,27,15,412.65,216.4,35.71,2.03,40.08
2018,7,27,16,208.85,110.53,34.58,1.81,44.54
2018,7,27,17,49.1,17,32.98,1.85,53.72
2018,7,27,18,0,0,31.51,2.62,63.19
2018,7,27,19,0,0,30.64,3.13,66.46
2018,7,27,20,0,0,29.99,3.5,67.88
2018,7,27,21,0,0,29.41,4.02,70.78
2018,7,27,22,0,0,28.93,4.56,73.99
2018,7,27,23,0,0,28.57,4.98,76.07
2018,7,28,0,0,0,28.32,4.95,76.4
2018,7,28,1,0,0,28.11,4.41,77.03
2018,7,28,2,0,0,27.91,3.99,77.35
2018,7,28,3,0,0,27.73,3.65,77.45
2018,7,28,4,0,0,27.55,3.22,77.62
2018,7,28,5,10.52,8.4,27.5,3.01,76.94
2018,7,28,6,115.07,108,28.31,3.82,70.34
2018,7,28,7,295.25,262.42,29.42,4.84,62.21
2018,7,28,8,489.58,442.45,30.78,5.18,54.92
2018,7,28,9,656.22,597.53,32.25,4.67,49.82
2018,7,28,10,769.5,737.65,33.65,4.02,45.78
2018,7,28,11,895.85,766.8,34.94,3.41,42.03
2018,7,28,12,871.8,682.92,36.01,2.71,38.37
2018,7,28,13,777,577.75,36.41,1.95,36.39
2018,7,28,14,620.4,389.4,36.04,1.37,37.42
2018,7,28,15,419.98,266.33,35.24,1.52,40.6
2018,7,28,16,210.4,131.38,34.17,2.19,45.38
2018,7,28,17,48.75,29.33,32.65,3.16,54.87
2018,7,28,18,0,0,31.26,3.79,62.22
2018,7,28,19,0,0,30.48,4.33,64.43
2018,7,28,20,0,0,29.93,5.03,67.17
2018,7,28,21,0,0,29.57,5.38,70.15
2018,7,28,22,0,0,29.33,5.46,72.38
2018,7,28,23,0,0,29.14,5.4,73.87
2018,7,29,0,0,0,29.01,5.44,74.48
2018,7,29,1,0,0,28.89,5.34,73.79
2018,7,29,2,0,0,28.71,5.14,73.51
2018,7,29,3,0,0,28.48,4.94,74.09
2018,7,29,4,0,0,28.31,4.57,74.32
2018,7,29,5,9.65,8.23,28.22,4.34,73.92
2018,7,29,6,104.45,100.8,28.75,4.7,70.37
2018,7,29,7,271,244.57,29.79,5.37,63.58
2018,7,29,8,459.7,413.83,31.13,5.68,56.72
2018,7,29,9,627.6,569.92,32.52,5.44,51.42
2018,7,29,10,745.65,707.3,33.67,4.99,47.42
2018,7,29,11,839.62,792.9,34.57,4.5,44.29
2018,7,29,12,815.12,760.17,35.14,4.1,42.09
2018,7,29,13,720.78,555.95,35.51,3.8,40.43
2018,7,29,14,566.15,470.23,35.61,3.4,39.54
2018,7,29,15,375.08,342.77,35.41,2.97,40.04
2018,7,29,16,184,151.98,34.67,2.52,43.2
2018,7,29,17,43.17,34.5,33.01,2.66,52.57
2018,7,29,18,0,0,31.69,3.27,59.74
2018,7,29,19,0,0,31.02,3.65,64.87
2018,7,29,20,0,0,30.55,3.82,68.92
2018,7,29,21,0,0,30.13,4.04,71.85
2018,7,29,22,0,0,29.71,4.21,73.93
2018,7,29,23,0,0,29.29,4.29,75.71
2018,7,30,0,0,0,28.91,4.37,76.91
2018,7,30,1,0,0,28.59,4.26,77.54
2018,7,30,2,0,0,28.38,4.07,77
2018,7,30,3,0,0,28.17,3.71,76.89
2018,7,30,4,0,0,27.98,3.45,77.16
2018,7,30,5,8.9,6,27.89,3.48,76.78
2018,7,30,6,96.32,83.65,28.23,3.94,73.52
2018,7,30,7,253.38,193.7,29.14,4.13,67.39
2018,7,30,8,439.48,332.6,30.41,3.98,59.77
2018,7,30,9,611.35,453.62,31.59,3.19,54.55
2018,7,30,10,737.92,539.97,32.71,2.1,50.67
2018,7,30,11,850.17,724.45,33.74,1.24,45.63
2018,7,30,12,828.95,734.85,34.24,1.74,44.35
2018,7,30,13,736.25,681.35,34.09,2.78,45.59
2018,7,30,14,584.22,552.42,33.81,3.41,46.76
2018,7,30,15,392.1,355.55,33.42,3.6,48.33
2018,7,30,16,194.43,177.18,32.74,3.82,51.65
2018,7,30,17,45.2,41.62,31.38,4.29,59.47
2018,7,30,18,0,0,30.38,4.78,65.8
2018,7,30,19,0,0,29.94,4.76,70.03
2018,7,30,20,0,0,29.61,4.4,73.76
2018,7,30,21,0,0,29.41,4.15,75.9
2018,7,30,22,0,0,29.26,4.06,76.51
2018,7,30,23,0,0,29.07,4.09,76.66
2018,7,31,0,0,0,28.81,4.08,76.46
2018,7,31,1,0,0,28.54,4.01,75.22
2018,7,31,2,0,0,28.2,3.68,74.69
2018,7,31,3,0,0,27.84,3.36,74.99
2018,7,31,4,0,0,27.53,3.32,75.29
2018,7,31,5,10.3,9.4,27.33,3.32,75.15
2018,7,31,6,116.97,105.62,27.89,4.18,71.46
2018,7,31,7,306.27,262.38,28.79,5.07,66.29
2018,7,31,8,513.03,423.25,30.06,5.58,60.07
2018,7,31,9,691.08,576.08,31.47,5.48,54.8
2018,7,31,10,815.4,691.7,32.76,5.09,51.2
2018,7,31,11,869.55,759.95,33.78,4.91,48.16
2018,7,31,12,849.8,676,34.53,5.01,45.71
2018,7,31,13,758.38,569.05,34.82,5.18,44.57
2018,7,31,14,605.83,365.4,34.71,5.27,44.68
2018,7,31,15,410.77,174.85,34.23,5.2,46.06
2018,7,31,16,206.15,90.07,33.49,4.46,49.18
2018,7,31,17,47.33,18.83,31.9,3.14,58.9
2018,7,31,18,0,0,30.67,3.01,65.67
2018,7,31,19,0,0,30.18,3.05,67.99
2018,7,31,20,0,0,29.74,3.38,69.03
2018,7,31,21,0,0,29.31,4.08,69.23
2018,7,31,22,0,0,28.87,4.95,70.05
2018,7,31,23,0,0,28.34,5.63,71.84
2018,8,1,0,0,0,27.79,6.08,73.85
2018,8,1,1,0,0,27.3,6.12,75.41
2018,8,1,2,0,0,26.84,5.79,77.19
2018,8,1,3,0,0,26.45,5.46,78.76
2018,8,1,4,0,0,26.09,5.04,80.22
2018,8,1,5,10.57,8.57,25.92,4.9,80.7
2018,8,1,6,122.65,107.43,26.73,5.6,75.78
2018,8,1,7,320.05,273.55,28.41,6.5,66.49
2018,8,1,8,530.55,451.25,30.54,6.65,56.62
2018,8,1,9,709.58,629.9,32.52,5.98,49.75
2018,8,1,10,832.33,687.72,34.02,5.15,45.98
2018,8,1,11,894.25,719.33,35.16,4.81,43.04
2018,8,1,12,867.97,638.45,35.99,4.68,40.78
2018,8,1,13,772.53,559.83,36.43,4.75,39.48
2018,8,1,14,617.22,375.27,36.15,4.85,39.75
2018,8,1,15,420.33,258.6,35.74,4.83,40.41
2018,8,1,16,212.55,139.32,35.08,4.45,42
2018,8,1,17,48.03,35.17,33.34,3.15,50.2
2018,8,1,18,0,0,31.65,3.08,57.86
2018,8,1,19,0,0,30.97,3.43,59.77
2018,8,1,20,0,0,30.39,3.9,61.61
2018,8,1,21,0,0,29.82,4.37,64.14
2018,8,1,22,0,0,29.26,4.8,66.86
2018,8,1,23,0,0,28.69,4.97,69.65
2018,8,2,0,0,0,28.08,4.91,72.75
2018,8,2,1,0,0,27.49,4.68,75.66
2018,8,2,2,0,0,27,4.34,77.77
2018,8,2,3,0,0,26.61,4.09,79.1
2018,8,2,4,0,0,26.29,3.95,80.08
2018,8,2,5,9.45,8.3,26.19,3.89,80.01
2018,8,2,6,106.38,94.9,27.01,4.59,74.48
2018,8,2,7,280.58,242.4,28.56,5.35,65.82
2018,8,2,8,476.95,413.65,30.46,5.53,56
2018,8,2,9,651.5,556.7,32.27,5.06,49.27
2018,8,2,10,776.55,648.5,33.68,4.42,45.61
2018,8,2,11,833.28,629.62,34.79,4.01,42.75
2018,8,2,12,819.67,546.2,35.58,3.76,40.64
2018,8,2,13,736.05,521.05,35.85,3.4,39.46
2018,8,2,14,591.78,398.48,35.83,3.08,39.49
2018,8,2,15,405.3,271.52,35.48,2.72,40.86
2018,8,2,16,206.02,136.73,34.65,2.31,44.8
2018,8,2,17,46.67,30.75,32.92,2.19,56
2018,8,2,18,0,0,31.35,2.79,64.46
2018,8,2,19,0,0,30.54,3.33,69.28
2018,8,2,20,0,0,29.93,3.58,73.55
2018,8,2,21,0,0,29.49,3.75,76.88
2018,8,2,22,0,0,29.09,4.03,79.09
2018,8,2,23,0,0,28.67,4.24,80.36
2018,8,3,0,0,0,28.23,4.23,80.75
2018,8,3,1,0,0,27.74,4.11,81.16
2018,8,3,2,0,0,27.27,3.88,81.8
2018,8,3,3,0,0,26.8,3.63,82.44
2018,8,3,4,0,0,26.36,3.39,82.85
2018,8,3,5,10.52,7.62,26.06,3.36,82.37
2018,8,3,6,125.8,84.43,26.43,4.08,77.54
2018,8,3,7,325.12,208.65,27.38,4.81,70.18
2018,8,3,8,534.55,377.7,28.97,5.75,60.71
2018,8,3,9,711.9,493.2,30.75,5.89,52.84
2018,8,3,10,833.1,600.03,32.38,5.27,48.18
2018,8,3,11,881.9,691.92,33.59,4.41,45.97
2018,8,3,12,866.95,645.92,34.54,3.59,43.44
2018,8,3,13,781.38,606.42,35.22,2.74,40.71
2018,8,3,14,633.55,460.85,35.48,1.84,39.77
2018,8,3,15,439.55,337.27,35.08,0.86,42.21
2018,8,3,16,227.25,169.43,34.02,0.75,48.27
2018,8,3,17,50.58,41.62,32.72,1.57,55.77
2018,8,3,18,0,0,31.54,2.28,62.79
2018,8,3,19,0,0,30.37,2.84,73.02
2018,8,3,20,0,0,29.75,3.29,74.81
2018,8,3,21,0,0,29.17,3.58,77.61
2018,8,3,22,0,0,28.67,3.52,79.04
2018,8,3,23,0,0,28.24,3.26,79.2
2018,8,4,0,0,0,27.83,3.13,79.92
2018,8,4,1,0,0,27.39,3.13,81.13
2018,8,4,2,0,0,27.05,3.03,81.56
2018,8,4,3,0,0,26.75,2.89,81.09
2018,8,4,4,0,0,26.39,2.62,81.67
2018,8,4,5,10.65,9.15,26.2,2.34,82.17
2018,8,4,6,128.8,110.95,26.78,2.79,75.47
2018,8,4,7,330.58,274.17,27.82,4.23,68.06
2018,8,4,8,539.17,435.25,29.51,5.06,59.77
2018,8,4,9,713.83,578.25,31.32,5.11,52.33
2018,8,4,10,831.22,682.15,32.79,4.38,48.73
2018,8,4,11,918.42,703.45,33.92,3.57,46.24
2018,8,4,12,896.3,677.6,34.92,2.93,42.35
2018,8,4,13,802.38,528.1,35.43,2.38,40.42
2018,8,4,14,645.45,348.45,35.32,1.9,40.72
2018,8,4,15,442.92,257.75,34.87,1.55,42.64
2018,8,4,16,224.82,130.98,33.71,0.91,49.29
2018,8,4,17,48.67,25.48,31.88,0.62,62.19
2018,8,4,18,0,0,30.66,1.01,69.05
2018,8,4,19,0,0,30.03,1.63,71.84
2018,8,4,20,0,0,29.41,2.35,75.05
2018,8,4,21,0,0,28.81,2.94,77.46
2018,8,4,22,0,0,28.31,3.32,79.32
2018,8,4,23,0,0,27.87,3.54,80.92
2018,8,5,0,0,0,27.49,3.63,82.2
2018,8,5,1,0,0,27.13,3.53,83.52
2018,8,5,2,0,0,26.83,3.53,84.37
2018,8,5,3,0,0,26.53,3.62,84.64
2018,8,5,4,0,0,26.21,3.65,84.88
2018,8,5,5,8.93,8.52,26.04,4.14,83.98
2018,8,5,6,103.38,87.2,26.33,4.86,80.62
2018,8,5,7,270.95,218.27,26.76,4.94,77.13
2018,8,5,8,458.52,371.23,27.37,5.15,73.54
2018,8,5,9,624.2,508.77,28.13,5.28,69.03
2018,8,5,10,740.53,592.62,29.08,4.65,64.01
2018,8,5,11,879.85,629.22,30.55,3.63,57.25
2018,8,5,12,849.15,551.6,32.19,2.83,50.39
2018,8,5,13,748.25,503.55,33.03,2.3,47.92
2018,8,5,14,588.3,404.67,33.09,2.01,48.94
2018,8,5,15,390.4,303.3,32.93,1.51,51.12
2018,8,5,16,190.6,151.15,32.49,1.49,53.63
2018,8,5,17,41.58,34.92,31.18,1.64,65.37
2018,8,5,18,0,0,30.31,1.66,68.23
2018,8,5,19,0,0,29.7,1.79,71.81
2018,8,5,20,0,0,29.26,2.38,74.65
2018,8,5,21,0,0,28.78,3.29,78.07
2018,8,5,22,0,0,28.28,3.83,80.23
2018,8,5,23,0,0,27.92,3.82,81.71
2018,8,6,0,0,0,27.63,3.6,82.43
2018,8,6,1,0,0,27.38,3.48,82.08
2018,8,6,2,0,0,27.07,3.6,81.28
2018,8,6,3,0,0,26.78,3.95,79.68
2018,8,6,4,0,0,26.47,4.13,78.67
2018,8,6,5,10.7,9.32,26.29,4.34,77.57
2018,8,6,6,134.12,102.3,26.94,5.17,72.49
2018,8,6,7,343.55,269.6,28.19,6.83,65.68
2018,8,6,8,557.4,442.17,29.87,7.64,57.7
2018,8,6,9,735.6,586.08,31.77,7.57,50.46
2018,8,6,10,856.7,667,33.55,7.2,45.71
2018,8,6,11,918.33,683.08,34.82,6.85,43.14
2018,8,6,12,886.3,675.17,35.54,6.63,41.54
2018,8,6,13,785.4,559.28,35.61,6.38,41.39
2018,8,6,14,624.9,374,35.41,6.15,41.86
2018,8,6,15,422,229.23,34.9,5.97,43
2018,8,6,16,209.23,110.2,34.19,5.33,45.45
2018,8,6,17,44.47,29.88,32.61,4.05,52.94
2018,8,6,18,0,0,31.11,3.71,59.2
2018,8,6,19,0,0,30.42,3.8,61.41
2018,8,6,20,0,0,29.71,3.66,63.96
2018,8,6,21,0,0,29.03,3.38,67.05
2018,8,6,22,0,0,28.44,3.27,69.49
2018,8,6,23,0,0,28,3.44,70.35
2018,8,7,0,0,0,27.54,3.6,71.54
2018,8,7,1,0,0,27.06,3.7,73.37
2018,8,7,2,0,0,26.56,3.89,75.13
2018,8,7,3,0,0,26.1,4.02,76.73
2018,8,7,4,0,0,25.72,4.06,78.35
2018,8,7,5,9.35,6.2,25.62,4.32,78.43
2018,8,7,6,115.43,77.93,26.55,5.28,73.01
2018,8,7,7,309.08,185.48,27.79,6.19,66.49
2018,8,7,8,520.97,312.23,29.27,6.79,59.72
2018,8,7,9,704.3,481.58,30.88,7,53.38
2018,8,7,10,832.17,509.27,32.52,7.07,48.06
2018,8,7,11,889.3,521.6,33.89,7.15,44.37
2018,8,7,12,873.65,528.47,34.79,7.37,41.98
2018,8,7,13,784.97,383.05,35.24,7.6,40.76
2018,8,7,14,632.7,332.85,35.23,7.58,40.62
2018,8,7,15,433.65,232.12,34.74,7.22,41.82
2018,8,7,16,218.82,117.28,33.98,6.36,44.32
2018,8,7,17,46.17,26.48,32.19,4.37,52.8
2018,8,7,18,0,0,30.47,3.79,61.45
2018,8,7,19,0,0,29.78,3.98,64.1
2018,8,7,20,0,0,29.25,4.67,65.07
2018,8,7,21,0,0,28.72,5.38,65.99
2018,8,7,22,0,0,28.13,5.66,67.99
2018,8,7,23,0,0,27.57,5.5,70.27
2018,8,8,0,0,0,27.12,5.35,71.97
2018,8,8,1,0,0,26.7,5.02,73.62
2018,8,8,2,0,0,26.35,4.87,75.01
2018,8,8,3,0,0,26.1,4.96,75.96
2018,8,8,4,0,0,25.91,5.12,77.08
2018,8,8,5,10.48,7.85,25.81,5.2,78.2
2018,8,8,6,134.95,116.38,26.48,5.74,75.44
2018,8,8,7,347.48,277.75,27.9,6.59,68.91
2018,8,8,8,563.9,444.35,29.68,7.32,60.73
2018,8,8,9,744.08,632.65,31.4,7.17,53.73
2018,8,8,10,866.7,735.6,32.87,6.36,49
2018,8,8,11,927.28,811.05,34.07,5.66,45.71
2018,8,8,12,902.35,696.12,35.2,5.4,42.67
2018,8,8,13,805.42,607.58,35.33,5.3,42.27
2018,8,8,14,645.7,483.88,35.13,5.17,42.94
2018,8,8,15,440.35,331.52,34.66,4.87,44.3
2018,8,8,16,220.75,172.4,33.88,4.24,46.76
2018,8,8,17,45.47,40.4,32.19,2.73,56.55
2018,8,8,18,0,0,30.8,2.5,64.9
2018,8,8,19,0,0,30.16,2.56,67.29
2018,8,8,20,0,0,29.53,2.57,70.23
2018,8,8,21,0,0,28.88,2.27,74.57
2018,8,8,22,0,0,28.33,2.14,77.76
2018,8,8,23,0,0,27.84,2.66,79.48
2018,8,9,0,0,0,27.28,3.42,82.88
2018,8,9,1,0,0,26.74,4.16,86.41
2018,8,9,2,0,0,26.3,4.3,88.25
2018,8,9,3,0,0,25.99,4.03,88.5
2018,8,9,4,0,0,25.72,3.73,88.64
